"Person ID";Nativeness;Frames;"String Type";Manner;Path;"Value Type";"Value"
10;Late;3164_3203;Conflated (Manner+Path);down-hill;walking;"Average Body Change Right";237
10;Late;3164_3203;Conflated (Manner+Path);down-hill;walking;"Total Angle Change Left";3452
10;Late;3164_3203;Conflated (Manner+Path);down-hill;walking;"Total Angle Change Right";2153
10;Late;3164_3203;Conflated (Manner+Path);down-hill;walking;"Average Angle Change Left";287
10;Late;3164_3203;Conflated (Manner+Path);down-hill;walking;"Average Angle Change Right";179
10;Late;3227_3266;Conflated (Manner+Path);up-hill;walking;"Total Body Change Left";10836
10;Late;3227_3266;Conflated (Manner+Path);up-hill;walking;"Total Body Change Right";1365
10;Late;3227_3266;Conflated (Manner+Path);up-hill;walking;"Average Body Change Left";903
10;Late;3227_3266;Conflated (Manner+Path);up-hill;walking;"Average Body Change Right";113
10;Late;3227_3266;Conflated (Manner+Path);up-hill;walking;"Total Angle Change Left";4107
10;Late;3227_3266;Conflated (Manner+Path);up-hill;walking;"Total Angle Change Right";2275
10;Late;3227_3266;Conflated (Manner+Path);up-hill;walking;"Average Angle Change Left";342
10;Late;3227_3266;Conflated (Manner+Path);up-hill;walking;"Average Angle Change Right";189
10;Late;3482_3581;Sequenced_1 (Manner-Path);curved;walking-briskly;"Total Body Change Left";22075
10;Late;3482_3581;Sequenced_1 (Manner-Path);curved;walking-briskly;"Total Body Change Right";10164
10;Late;3482_3581;Sequenced_1 (Manner-Path);curved;walking-briskly;"Average Body Change Left";689
10;Late;3482_3581;Sequenced_1 (Manner-Path);curved;walking-briskly;"Average Body Change Right";317
10;Late;3482_3581;Sequenced_1 (Manner-Path);curved;walking-briskly;"Total Angle Change Left";9829
10;Late;3482_3581;Sequenced_1 (Manner-Path);curved;walking-briskly;"Total Angle Change Right";7448
10;Late;3482_3581;Sequenced_1 (Manner-Path);curved;walking-briskly;"Average Angle Change Left";307
10;Late;3482_3581;Sequenced_1 (Manner-Path);curved;walking-briskly;"Average Angle Change Right";232
10;Late;3590_3684;Mixed_2 (...-Manner+Path);coil;walking-briskly;"Total Body Change Left";28094
10;Late;3590_3684;Mixed_2 (...-Manner+Path);coil;walking-briskly;"Total Body Change Right";11748
10;Late;3590_3684;Mixed_2 (...-Manner+Path);coil;walking-briskly;"Average Body Change Left";906
10;Late;3590_3684;Mixed_2 (...-Manner+Path);coil;walking-briskly;"Average Body Change Right";378
10;Late;3590_3684;Mixed_2 (...-Manner+Path);coil;walking-briskly;"Total Angle Change Left";10586
10;Late;3590_3684;Mixed_2 (...-Manner+Path);coil;walking-briskly;"Total Angle Change Right";8960
10;Late;3590_3684;Mixed_2 (...-Manner+Path);coil;walking-briskly;"Average Angle Change Left";341
10;Late;3590_3684;Mixed_2 (...-Manner+Path);coil;walking-briskly;"Average Angle Change Right";289
10;Late;3716_3805;Mixed_2 (...-Manner+Path);zigzag;walking-briskly;"Total Body Change Left";29176
10;Late;3716_3805;Mixed_2 (...-Manner+Path);zigzag;walking-briskly;"Total Body Change Right";15456
10;Late;3716_3805;Mixed_2 (...-Manner+Path);zigzag;walking-briskly;"Average Body Change Left";1042
10;Late;3716_3805;Mixed_2 (...-Manner+Path);zigzag;walking-briskly;"Average Body Change Right";552
10;Late;3716_3805;Mixed_2 (...-Manner+Path);zigzag;walking-briskly;"Total Angle Change Left";9681
10;Late;3716_3805;Mixed_2 (...-Manner+Path);zigzag;walking-briskly;"Total Angle Change Right";7216
10;Late;3716_3805;Mixed_2 (...-Manner+Path);zigzag;walking-briskly;"Average Angle Change Left";345
10;Late;3716_3805;Mixed_2 (...-Manner+Path);zigzag;walking-briskly;"Average Angle Change Right";257
10;Late;3829_3887;Conflated (Manner+Path);circle;walking-briskly;"Total Body Change Left";29105
10;Late;3829_3887;Conflated (Manner+Path);circle;walking-briskly;"Total Body Change Right";14597
10;Late;3829_3887;Conflated (Manner+Path);circle;walking-briskly;"Average Body Change Left";1531
10;Late;3829_3887;Conflated (Manner+Path);circle;walking-briskly;"Average Body Change Right";768
10;Late;3829_3887;Conflated (Manner+Path);circle;walking-briskly;"Total Angle Change Left";5046
10;Late;3829_3887;Conflated (Manner+Path);circle;walking-briskly;"Total Angle Change Right";2624
10;Late;3829_3887;Conflated (Manner+Path);circle;walking-briskly;"Average Angle Change Left";265
10;Late;3829_3887;Conflated (Manner+Path);circle;walking-briskly;"Average Angle Change Right";138
10;Late;3919_3953;Conflated (Manner+Path);down-hill;walking-briskly;"Total Body Change Left";11777
10;Late;3919_3953;Conflated (Manner+Path);down-hill;walking-briskly;"Total Body Change Right";3549
10;Late;3919_3953;Conflated (Manner+Path);down-hill;walking-briskly;"Average Body Change Left";1070
10;Late;3919_3953;Conflated (Manner+Path);down-hill;walking-briskly;"Average Body Change Right";322
10;Late;3919_3953;Conflated (Manner+Path);down-hill;walking-briskly;"Total Angle Change Left";2391
10;Late;3919_3953;Conflated (Manner+Path);down-hill;walking-briskly;"Total Angle Change Right";627
10;Late;3919_3953;Conflated (Manner+Path);down-hill;walking-briskly;"Average Angle Change Left";217
10;Late;3919_3953;Conflated (Manner+Path);down-hill;walking-briskly;"Average Angle Change Right";57
10;Late;3986_4027;Conflated (Manner+Path);up-hill;walking-briskly;"Total Body Change Left";14493
10;Late;3986_4027;Conflated (Manner+Path);up-hill;walking-briskly;"Total Body Change Right";4423
10;Late;3986_4027;Conflated (Manner+Path);up-hill;walking-briskly;"Average Body Change Left";1317
10;Late;3986_4027;Conflated (Manner+Path);up-hill;walking-briskly;"Average Body Change Right";402
10;Late;3986_4027;Conflated (Manner+Path);up-hill;walking-briskly;"Total Angle Change Left";3362
10;Late;3986_4027;Conflated (Manner+Path);up-hill;walking-briskly;"Total Angle Change Right";3648
10;Late;3986_4027;Conflated (Manner+Path);up-hill;walking-briskly;"Average Angle Change Left";305
10;Late;3986_4027;Conflated (Manner+Path);up-hill;walking-briskly;"Average Angle Change Right";331
10;Late;4990_5059;Path only;curved;walking-on-toes;"Total Body Change Left";18926
10;Late;4990_5059;Path only;curved;walking-on-toes;"Total Body Change Right";9679
10;Late;4990_5059;Path only;curved;walking-on-toes;"Average Body Change Left";860
10;Late;4990_5059;Path only;curved;walking-on-toes;"Average Body Change Right";439
10;Late;4990_5059;Path only;curved;walking-on-toes;"Total Angle Change Left";5014
10;Late;4990_5059;Path only;curved;walking-on-toes;"Total Angle Change Right";4091
10;Late;4990_5059;Path only;curved;walking-on-toes;"Average Angle Change Left";227
10;Late;4990_5059;Path only;curved;walking-on-toes;"Average Angle Change Right";185
10;Late;5085_5145;Path only;coil;walking-on-toes;"Total Body Change Left";15225
10;Late;5085_5145;Path only;coil;walking-on-toes;"Total Body Change Right";4963
10;Late;5085_5145;Path only;coil;walking-on-toes;"Average Body Change Left";801
10;Late;5085_5145;Path only;coil;walking-on-toes;"Average Body Change Right";261
10;Late;5085_5145;Path only;coil;walking-on-toes;"Total Angle Change Left";6613
10;Late;5085_5145;Path only;coil;walking-on-toes;"Total Angle Change Right";2375
10;Late;5085_5145;Path only;coil;walking-on-toes;"Average Angle Change Left";348
10;Late;5085_5145;Path only;coil;walking-on-toes;"Average Angle Change Right";125
10;Late;5164_5234;Path only;zigzag;walking-on-toes;"Total Body Change Left";16224
10;Late;5164_5234;Path only;zigzag;walking-on-toes;"Total Body Change Right";6759
10;Late;5164_5234;Path only;zigzag;walking-on-toes;"Average Body Change Left";705
10;Late;5164_5234;Path only;zigzag;walking-on-toes;"Average Body Change Right";293
10;Late;5164_5234;Path only;zigzag;walking-on-toes;"Total Angle Change Left";5620
10;Late;5164_5234;Path only;zigzag;walking-on-toes;"Total Angle Change Right";4044
10;Late;5164_5234;Path only;zigzag;walking-on-toes;"Average Angle Change Left";244
10;Late;5164_5234;Path only;zigzag;walking-on-toes;"Average Angle Change Right";175
10;Late;5259_5314;Path only;circle;walking-on-toes;"Total Body Change Left";12560
10;Late;5259_5314;Path only;circle;walking-on-toes;"Total Body Change Right";4016
10;Late;5259_5314;Path only;circle;walking-on-toes;"Average Body Change Left";738
10;Late;5259_5314;Path only;circle;walking-on-toes;"Average Body Change Right";236
10;Late;5259_5314;Path only;circle;walking-on-toes;"Total Angle Change Left";4837
10;Late;5259_5314;Path only;circle;walking-on-toes;"Total Angle Change Right";2524
10;Late;5259_5314;Path only;circle;walking-on-toes;"Average Angle Change Left";284
10;Late;5259_5314;Path only;circle;walking-on-toes;"Average Angle Change Right";148
10;Late;5334_5379;Path only;down-hill;walking-on-toes;"Total Body Change Left";12750
10;Late;5334_5379;Path only;down-hill;walking-on-toes;"Total Body Change Right";5545
10;Late;5334_5379;Path only;down-hill;walking-on-toes;"Average Body Change Left";910
10;Late;5334_5379;Path only;down-hill;walking-on-toes;"Average Body Change Right";396
10;Late;5334_5379;Path only;down-hill;walking-on-toes;"Total Angle Change Left";4048
10;Late;5334_5379;Path only;down-hill;walking-on-toes;"Total Angle Change Right";4271
10;Late;5334_5379;Path only;down-hill;walking-on-toes;"Average Angle Change Left";289
10;Late;5334_5379;Path only;down-hill;walking-on-toes;"Average Angle Change Right";305
10;Late;5412_5459;Path only;up-hill;walking-on-toes;"Total Body Change Left";10834
10;Late;5412_5459;Path only;up-hill;walking-on-toes;"Total Body Change Right";3480
10;Late;5412_5459;Path only;up-hill;walking-on-toes;"Average Body Change Left";722
10;Late;5412_5459;Path only;up-hill;walking-on-toes;"Average Body Change Right";232
10;Late;5412_5459;Path only;up-hill;walking-on-toes;"Total Angle Change Left";2867
10;Late;5412_5459;Path only;up-hill;walking-on-toes;"Total Angle Change Right";2942
10;Late;5412_5459;Path only;up-hill;walking-on-toes;"Average Angle Change Left";191
10;Late;5412_5459;Path only;up-hill;walking-on-toes;"Average Angle Change Right";196
10;Late;5691_5764;Mixed_1 (Manner+Path-...);curved;soaring-like-superman;"Total Body Change Left";27893
10;Late;5691_5764;Mixed_1 (Manner+Path-...);curved;soaring-like-superman;"Total Body Change Right";21142
10;Late;5691_5764;Mixed_1 (Manner+Path-...);curved;soaring-like-superman;"Average Body Change Left";1162
10;Late;5691_5764;Mixed_1 (Manner+Path-...);curved;soaring-like-superman;"Average Body Change Right";880
10;Late;5691_5764;Mixed_1 (Manner+Path-...);curved;soaring-like-superman;"Total Angle Change Left";6992
10;Late;5691_5764;Mixed_1 (Manner+Path-...);curved;soaring-like-superman;"Total Angle Change Right";5562
10;Late;5691_5764;Mixed_1 (Manner+Path-...);curved;soaring-like-superman;"Average Angle Change Left";291
10;Late;5691_5764;Mixed_1 (Manner+Path-...);curved;soaring-like-superman;"Average Angle Change Right";231
10;Late;5783_5852;Mixed_1 (Manner+Path-...);curved;soaring-like-superman;"Total Body Change Left";24877
10;Late;5783_5852;Mixed_1 (Manner+Path-...);curved;soaring-like-superman;"Total Body Change Right";10055
10;Late;5783_5852;Mixed_1 (Manner+Path-...);curved;soaring-like-superman;"Average Body Change Left";1382
10;Late;5783_5852;Mixed_1 (Manner+Path-...);curved;soaring-like-superman;"Average Body Change Right";558
10;Late;5783_5852;Mixed_1 (Manner+Path-...);curved;soaring-like-superman;"Total Angle Change Left";5831
10;Late;5783_5852;Mixed_1 (Manner+Path-...);curved;soaring-like-superman;"Total Angle Change Right";4542
10;Late;5783_5852;Mixed_1 (Manner+Path-...);curved;soaring-like-superman;"Average Angle Change Left";323
10;Late;5783_5852;Mixed_1 (Manner+Path-...);curved;soaring-like-superman;"Average Angle Change Right";252
10;Late;5859_5936;Conflated (Manner+Path);curved;soaring-like-superman;"Total Body Change Left";26374
10;Late;5859_5936;Conflated (Manner+Path);curved;soaring-like-superman;"Total Body Change Right";21621
10;Late;5859_5936;Conflated (Manner+Path);curved;soaring-like-superman;"Average Body Change Left";1098
10;Late;5859_5936;Conflated (Manner+Path);curved;soaring-like-superman;"Average Body Change Right";900
10;Late;5859_5936;Conflated (Manner+Path);curved;soaring-like-superman;"Total Angle Change Left";6108
10;Late;5859_5936;Conflated (Manner+Path);curved;soaring-like-superman;"Total Angle Change Right";6940
10;Late;5859_5936;Conflated (Manner+Path);curved;soaring-like-superman;"Average Angle Change Left";254
10;Late;5859_5936;Conflated (Manner+Path);curved;soaring-like-superman;"Average Angle Change Right";289
10;Late;5949_6026;Mixed_1 (Manner+Path-...);curved;soaring-like-superman;"Total Body Change Left";27420
10;Late;5949_6026;Mixed_1 (Manner+Path-...);curved;soaring-like-superman;"Total Body Change Right";10676
10;Late;5949_6026;Mixed_1 (Manner+Path-...);curved;soaring-like-superman;"Average Body Change Left";1142
10;Late;5949_6026;Mixed_1 (Manner+Path-...);curved;soaring-like-superman;"Average Body Change Right";444
10;Late;5949_6026;Mixed_1 (Manner+Path-...);curved;soaring-like-superman;"Total Angle Change Left";6199
10;Late;5949_6026;Mixed_1 (Manner+Path-...);curved;soaring-like-superman;"Total Angle Change Right";5210
10;Late;5949_6026;Mixed_1 (Manner+Path-...);curved;soaring-like-superman;"Average Angle Change Left";258
10;Late;5949_6026;Mixed_1 (Manner+Path-...);curved;soaring-like-superman;"Average Angle Change Right";217
10;Late;6042_6094;Sequenced_1 (Manner-Path);curved;soaring-like-superman;"Total Body Change Left";14594
10;Late;6042_6094;Sequenced_1 (Manner-Path);curved;soaring-like-superman;"Total Body Change Right";8001
10;Late;6042_6094;Sequenced_1 (Manner-Path);curved;soaring-like-superman;"Average Body Change Left";858
10;Late;6042_6094;Sequenced_1 (Manner-Path);curved;soaring-like-superman;"Average Body Change Right";470
10;Late;6042_6094;Sequenced_1 (Manner-Path);curved;soaring-like-superman;"Total Angle Change Left";4348
10;Late;6042_6094;Sequenced_1 (Manner-Path);curved;soaring-like-superman;"Total Angle Change Right";5291
10;Late;6042_6094;Sequenced_1 (Manner-Path);curved;soaring-like-superman;"Average Angle Change Left";255
10;Late;6042_6094;Sequenced_1 (Manner-Path);curved;soaring-like-superman;"Average Angle Change Right";311
10;Late;6105_6159;Mixed_1 (Manner+Path-...);curved;soaring-like-superman;"Total Body Change Left";12654
10;Late;6105_6159;Mixed_1 (Manner+Path-...);curved;soaring-like-superman;"Total Body Change Right";7757
10;Late;6105_6159;Mixed_1 (Manner+Path-...);curved;soaring-like-superman;"Average Body Change Left";790
10;Late;6105_6159;Mixed_1 (Manner+Path-...);curved;soaring-like-superman;"Average Body Change Right";484
10;Late;6105_6159;Mixed_1 (Manner+Path-...);curved;soaring-like-superman;"Total Angle Change Left";4095
10;Late;6105_6159;Mixed_1 (Manner+Path-...);curved;soaring-like-superman;"Total Angle Change Right";5617
10;Late;6105_6159;Mixed_1 (Manner+Path-...);curved;soaring-like-superman;"Average Angle Change Left";255
10;Late;6105_6159;Mixed_1 (Manner+Path-...);curved;soaring-like-superman;"Average Angle Change Right";351
10;Late;6472_6542;Sequenced_1 (Manner-Path);curved;swimming;"Total Body Change Left";21378
10;Late;6472_6542;Sequenced_1 (Manner-Path);curved;swimming;"Total Body Change Right";13419
10;Late;6472_6542;Sequenced_1 (Manner-Path);curved;swimming;"Average Body Change Left";971
10;Late;6472_6542;Sequenced_1 (Manner-Path);curved;swimming;"Average Body Change Right";609
10;Late;6472_6542;Sequenced_1 (Manner-Path);curved;swimming;"Total Angle Change Left";8069
10;Late;6472_6542;Sequenced_1 (Manner-Path);curved;swimming;"Total Angle Change Right";6338
10;Late;6472_6542;Sequenced_1 (Manner-Path);curved;swimming;"Average Angle Change Left";366
10;Late;6472_6542;Sequenced_1 (Manner-Path);curved;swimming;"Average Angle Change Right";288
10;Late;6561_6628;Sequenced_1 (Manner-Path);coil;swimming;"Total Body Change Left";21200
10;Late;6561_6628;Sequenced_1 (Manner-Path);coil;swimming;"Total Body Change Right";12103
10;Late;6561_6628;Sequenced_1 (Manner-Path);coil;swimming;"Average Body Change Left";1009
10;Late;6561_6628;Sequenced_1 (Manner-Path);coil;swimming;"Average Body Change Right";576
10;Late;6561_6628;Sequenced_1 (Manner-Path);coil;swimming;"Total Angle Change Left";5416
10;Late;6561_6628;Sequenced_1 (Manner-Path);coil;swimming;"Total Angle Change Right";5670
10;Late;6561_6628;Sequenced_1 (Manner-Path);coil;swimming;"Average Angle Change Left";257
10;Late;6561_6628;Sequenced_1 (Manner-Path);coil;swimming;"Average Angle Change Right";270
10;Late;6649_6741;Sequenced_3(More than one singles or conflated);zigzag;swimming;"Total Body Change Left";22732
10;Late;6649_6741;Sequenced_3(More than one singles or conflated);zigzag;swimming;"Total Body Change Right";20373
10;Late;6649_6741;Sequenced_3(More than one singles or conflated);zigzag;swimming;"Average Body Change Left";811
10;Late;6649_6741;Sequenced_3(More than one singles or conflated);zigzag;swimming;"Average Body Change Right";727
10;Late;6649_6741;Sequenced_3(More than one singles or conflated);zigzag;swimming;"Total Angle Change Left";8473
10;Late;6649_6741;Sequenced_3(More than one singles or conflated);zigzag;swimming;"Total Angle Change Right";9453
10;Late;6649_6741;Sequenced_3(More than one singles or conflated);zigzag;swimming;"Average Angle Change Left";302
10;Late;6649_6741;Sequenced_3(More than one singles or conflated);zigzag;swimming;"Average Angle Change Right";337
10;Late;6756_6819;Sequenced_1 (Manner-Path);circle;swimming;"Total Body Change Left";22580
10;Late;6756_6819;Sequenced_1 (Manner-Path);circle;swimming;"Total Body Change Right";12733
10;Late;6756_6819;Sequenced_1 (Manner-Path);circle;swimming;"Average Body Change Left";1254
10;Late;6756_6819;Sequenced_1 (Manner-Path);circle;swimming;"Average Body Change Right";707
10;Late;6756_6819;Sequenced_1 (Manner-Path);circle;swimming;"Total Angle Change Left";6842
10;Late;6756_6819;Sequenced_1 (Manner-Path);circle;swimming;"Total Angle Change Right";6052
10;Late;6756_6819;Sequenced_1 (Manner-Path);circle;swimming;"Average Angle Change Left";380
10;Late;6756_6819;Sequenced_1 (Manner-Path);circle;swimming;"Average Angle Change Right";336
10;Late;6845_6890;Sequenced_1 (Manner-Path);down-hill;swimming;"Total Body Change Left";11615
10;Late;6845_6890;Sequenced_1 (Manner-Path);down-hill;swimming;"Total Body Change Right";7884
10;Late;6845_6890;Sequenced_1 (Manner-Path);down-hill;swimming;"Average Body Change Left";829
10;Late;6845_6890;Sequenced_1 (Manner-Path);down-hill;swimming;"Average Body Change Right";563
10;Late;6845_6890;Sequenced_1 (Manner-Path);down-hill;swimming;"Total Angle Change Left";3793
10;Late;6845_6890;Sequenced_1 (Manner-Path);down-hill;swimming;"Total Angle Change Right";4867
10;Late;6845_6890;Sequenced_1 (Manner-Path);down-hill;swimming;"Average Angle Change Left";270
10;Late;6845_6890;Sequenced_1 (Manner-Path);down-hill;swimming;"Average Angle Change Right";347
10;Late;6914_6960;Sequenced_1 (Manner-Path);up-hill;swimming;"Total Body Change Left";10365
10;Late;6914_6960;Sequenced_1 (Manner-Path);up-hill;swimming;"Total Body Change Right";5147
10;Late;6914_6960;Sequenced_1 (Manner-Path);up-hill;swimming;"Average Body Change Left";691
10;Late;6914_6960;Sequenced_1 (Manner-Path);up-hill;swimming;"Average Body Change Right";343
10;Late;6914_6960;Sequenced_1 (Manner-Path);up-hill;swimming;"Total Angle Change Left";3174
10;Late;6914_6960;Sequenced_1 (Manner-Path);up-hill;swimming;"Total Angle Change Right";3658
10;Late;6914_6960;Sequenced_1 (Manner-Path);up-hill;swimming;"Average Angle Change Left";211
10;Late;6914_6960;Sequenced_1 (Manner-Path);up-hill;swimming;"Average Angle Change Right";243
10;Late;7848_7927;Mixed_1 (Manner+Path-...);curved;crawling;"Total Body Change Left";17348
10;Late;7848_7927;Mixed_1 (Manner+Path-...);curved;crawling;"Total Body Change Right";10689
10;Late;7848_7927;Mixed_1 (Manner+Path-...);curved;crawling;"Average Body Change Left";667
10;Late;7848_7927;Mixed_1 (Manner+Path-...);curved;crawling;"Average Body Change Right";411
10;Late;7848_7927;Mixed_1 (Manner+Path-...);curved;crawling;"Total Angle Change Left";8018
10;Late;7848_7927;Mixed_1 (Manner+Path-...);curved;crawling;"Total Angle Change Right";5841
10;Late;7848_7927;Mixed_1 (Manner+Path-...);curved;crawling;"Average Angle Change Left";308
10;Late;7848_7927;Mixed_1 (Manner+Path-...);curved;crawling;"Average Angle Change Right";224
10;Late;7944_8030;Mixed 3 (More than one mixed);coil;crawling;"Total Body Change Left";19693
10;Late;7944_8030;Mixed 3 (More than one mixed);coil;crawling;"Total Body Change Right";9194
10;Late;7944_8030;Mixed 3 (More than one mixed);coil;crawling;"Average Body Change Left";729
10;Late;7944_8030;Mixed 3 (More than one mixed);coil;crawling;"Average Body Change Right";340
10;Late;7944_8030;Mixed 3 (More than one mixed);coil;crawling;"Total Angle Change Left";4511
10;Late;7944_8030;Mixed 3 (More than one mixed);coil;crawling;"Total Angle Change Right";3675
10;Late;7944_8030;Mixed 3 (More than one mixed);coil;crawling;"Average Angle Change Left";167
10;Late;7944_8030;Mixed 3 (More than one mixed);coil;crawling;"Average Angle Change Right";136
10;Late;8054_8129;Mixed_1 (Manner+Path-...);zigzag;crawling;"Total Body Change Left";15892
10;Late;8054_8129;Mixed_1 (Manner+Path-...);zigzag;crawling;"Total Body Change Right";10426
10;Late;8054_8129;Mixed_1 (Manner+Path-...);zigzag;crawling;"Average Body Change Left";690
10;Late;8054_8129;Mixed_1 (Manner+Path-...);zigzag;crawling;"Average Body Change Right";453
10;Late;8054_8129;Mixed_1 (Manner+Path-...);zigzag;crawling;"Total Angle Change Left";5553
10;Late;8054_8129;Mixed_1 (Manner+Path-...);zigzag;crawling;"Total Angle Change Right";5541
10;Late;8054_8129;Mixed_1 (Manner+Path-...);zigzag;crawling;"Average Angle Change Left";241
10;Late;8054_8129;Mixed_1 (Manner+Path-...);zigzag;crawling;"Average Angle Change Right";240
10;Late;8137_8205;Mixed_1 (Manner+Path-...);circle;crawling;"Total Body Change Left";18610
10;Late;8137_8205;Mixed_1 (Manner+Path-...);circle;crawling;"Total Body Change Right";7147
10;Late;8137_8205;Mixed_1 (Manner+Path-...);circle;crawling;"Average Body Change Left";845
10;Late;8137_8205;Mixed_1 (Manner+Path-...);circle;crawling;"Average Body Change Right";324
10;Late;8137_8205;Mixed_1 (Manner+Path-...);circle;crawling;"Total Angle Change Left";5087
10;Late;8137_8205;Mixed_1 (Manner+Path-...);circle;crawling;"Total Angle Change Right";4610
10;Late;8137_8205;Mixed_1 (Manner+Path-...);circle;crawling;"Average Angle Change Left";231
10;Late;8137_8205;Mixed_1 (Manner+Path-...);circle;crawling;"Average Angle Change Right";209
10;Late;8213_8269;Mixed_1 (Manner+Path-...);down-hill;crawling;"Total Body Change Left";8495
10;Late;8213_8269;Mixed_1 (Manner+Path-...);down-hill;crawling;"Total Body Change Right";4560
10;Late;8213_8269;Mixed_1 (Manner+Path-...);down-hill;crawling;"Average Body Change Left";471
10;Late;8213_8269;Mixed_1 (Manner+Path-...);down-hill;crawling;"Average Body Change Right";253
10;Late;8213_8269;Mixed_1 (Manner+Path-...);down-hill;crawling;"Total Angle Change Left";5262
10;Late;8213_8269;Mixed_1 (Manner+Path-...);down-hill;crawling;"Total Angle Change Right";3464
10;Late;8213_8269;Mixed_1 (Manner+Path-...);down-hill;crawling;"Average Angle Change Left";292
10;Late;8213_8269;Mixed_1 (Manner+Path-...);down-hill;crawling;"Average Angle Change Right";192
10;Late;8285_8345;Mixed_1 (Manner+Path-...);up-hill;crawling;"Total Body Change Left";20582
10;Late;8285_8345;Mixed_1 (Manner+Path-...);up-hill;crawling;"Total Body Change Right";14619
10;Late;8285_8345;Mixed_1 (Manner+Path-...);up-hill;crawling;"Average Body Change Left";1083
10;Late;8285_8345;Mixed_1 (Manner+Path-...);up-hill;crawling;"Average Body Change Right";769
10;Late;8285_8345;Mixed_1 (Manner+Path-...);up-hill;crawling;"Total Angle Change Left";4381
10;Late;8285_8345;Mixed_1 (Manner+Path-...);up-hill;crawling;"Total Angle Change Right";5757
10;Late;8285_8345;Mixed_1 (Manner+Path-...);up-hill;crawling;"Average Angle Change Left";230
10;Late;8285_8345;Mixed_1 (Manner+Path-...);up-hill;crawling;"Average Angle Change Right";303
10;Late;8545_8629;Mixed_1 (Manner+Path-...);curved;jumping;"Total Body Change Left";16778
10;Late;8545_8629;Mixed_1 (Manner+Path-...);curved;jumping;"Total Body Change Right";8187
10;Late;8545_8629;Mixed_1 (Manner+Path-...);curved;jumping;"Average Body Change Left";621
10;Late;8545_8629;Mixed_1 (Manner+Path-...);curved;jumping;"Average Body Change Right";303
10;Late;8545_8629;Mixed_1 (Manner+Path-...);curved;jumping;"Total Angle Change Left";4812
10;Late;8545_8629;Mixed_1 (Manner+Path-...);curved;jumping;"Total Angle Change Right";4699
10;Late;8545_8629;Mixed_1 (Manner+Path-...);curved;jumping;"Average Angle Change Left";178
10;Late;8545_8629;Mixed_1 (Manner+Path-...);curved;jumping;"Average Angle Change Right";174
10;Late;8638_8704;Sequenced_3(More than one singles or conflated);coil;jumping;"Total Body Change Left";10627
10;Late;8638_8704;Sequenced_3(More than one singles or conflated);coil;jumping;"Total Body Change Right";4055
10;Late;8638_8704;Sequenced_3(More than one singles or conflated);coil;jumping;"Average Body Change Left";531
10;Late;8638_8704;Sequenced_3(More than one singles or conflated);coil;jumping;"Average Body Change Right";202
10;Late;8638_8704;Sequenced_3(More than one singles or conflated);coil;jumping;"Total Angle Change Left";5006
10;Late;8638_8704;Sequenced_3(More than one singles or conflated);coil;jumping;"Total Angle Change Right";3835
10;Late;8638_8704;Sequenced_3(More than one singles or conflated);coil;jumping;"Average Angle Change Left";250
10;Late;8638_8704;Sequenced_3(More than one singles or conflated);coil;jumping;"Average Angle Change Right";191
10;Late;8740_8813;Sequenced_3(More than one singles or conflated);zigzag;jumping;"Total Body Change Left";13134
10;Late;8740_8813;Sequenced_3(More than one singles or conflated);zigzag;jumping;"Total Body Change Right";7363
10;Late;8740_8813;Sequenced_3(More than one singles or conflated);zigzag;jumping;"Average Body Change Left";547
10;Late;8740_8813;Sequenced_3(More than one singles or conflated);zigzag;jumping;"Average Body Change Right";306
10;Late;8740_8813;Sequenced_3(More than one singles or conflated);zigzag;jumping;"Total Angle Change Left";4433
10;Late;8740_8813;Sequenced_3(More than one singles or conflated);zigzag;jumping;"Total Angle Change Right";4610
10;Late;8740_8813;Sequenced_3(More than one singles or conflated);zigzag;jumping;"Average Angle Change Left";184
10;Late;8740_8813;Sequenced_3(More than one singles or conflated);zigzag;jumping;"Average Angle Change Right";192
10;Late;8825_8896;Mixed_1 (Manner+Path-...);circle;jumping;"Total Body Change Left";22213
10;Late;8825_8896;Mixed_1 (Manner+Path-...);circle;jumping;"Total Body Change Right";4992
10;Late;8825_8896;Mixed_1 (Manner+Path-...);circle;jumping;"Average Body Change Left";1057
10;Late;8825_8896;Mixed_1 (Manner+Path-...);circle;jumping;"Average Body Change Right";237
10;Late;8825_8896;Mixed_1 (Manner+Path-...);circle;jumping;"Total Angle Change Left";6002
10;Late;8825_8896;Mixed_1 (Manner+Path-...);circle;jumping;"Total Angle Change Right";3971
10;Late;8825_8896;Mixed_1 (Manner+Path-...);circle;jumping;"Average Angle Change Left";285
10;Late;8825_8896;Mixed_1 (Manner+Path-...);circle;jumping;"Average Angle Change Right";189
10;Late;8909_8958;Sequenced_1 (Manner-Path);down-hill;jumping;"Total Body Change Left";13122
10;Late;8909_8958;Sequenced_1 (Manner-Path);down-hill;jumping;"Total Body Change Right";4305
10;Late;8909_8958;Sequenced_1 (Manner-Path);down-hill;jumping;"Average Body Change Left";820
10;Late;8909_8958;Sequenced_1 (Manner-Path);down-hill;jumping;"Average Body Change Right";269
10;Late;8909_8958;Sequenced_1 (Manner-Path);down-hill;jumping;"Total Angle Change Left";4577
10;Late;8909_8958;Sequenced_1 (Manner-Path);down-hill;jumping;"Total Angle Change Right";2885
10;Late;8909_8958;Sequenced_1 (Manner-Path);down-hill;jumping;"Average Angle Change Left";286
